song_id,song_name,song_url,song_lyric
523251118,说散就散,https://music.163.com/song?id=523251118," 作曲 : 伍乐城
 作词 : 张楚翘

抱一抱
就当作从没有在一起
好不好
要解释都已经来不及
算了吧
我付出过什么没关系
我忽略自己
就因为遇见你
没办法
好可怕
那个我
不像话
一直奋不顾身
是我太傻
说不上爱别说谎
就一点喜欢
说不上恨别纠缠
别装作感叹
就当作我太麻烦
不停让自己受伤
我告诉我自己
感情就是这样
怎么一不小心太疯狂
抱一抱
再好好觉悟不能长久
好不好
有亏欠我们都别追究
算了吧
我付出再多都不足够
我终于得救
我不想再献丑
没办法 不好吗
大家都 不留下
一直勉强相处
总会累垮
说不上爱别说谎
就一点喜欢
说不上恨别纠缠
别装作感叹
就当作我太麻烦
不停让自己受伤
我告诉我自己
感情就是这样
怎么一不小心太疯狂
别后悔
就算错过
在以后
你少不免想起我
还算不错
当我不在你会不会难过
你够不够我这样洒脱
说不上爱别说谎
就一点喜欢
说不上恨别纠缠
别装作感叹
将一切都体谅
将一切都原谅
我尝试找答案
而答案很简单
简单得很遗憾
因为成长
我们逼不得已要习惯
因为成长
我们忽尔间说散就散
"
1368711349,想,https://music.163.com/song?id=1368711349," 作曲 : 马敬
 作词 : 郭栋楠
编曲：贾旗

想用一支彩色铅笔画一片森林
想和世界分离无忧无虑
想等待一场流星雨划过那天际
想双手合十默默的期许

想水想鱼想光想影
想它们共同存在的原因
想天想云想风想雨
想小巷的天晴 只有我和你

想回到回不了的过去
想握着握不住的曾经
想有你温度递给我的牛奶瓶

想孤独和成长的关系
想悲伤情绪谁来抚平
想内心的淤泥收拾干干净净

想一个人偷偷哭泣泪干的痕迹
想它会不会也能成歌曲
想意外出现的巧克力带来的惊喜
想小卡片的主人在哪里

想疯想静想睡想醒
想要问的问题 有多矫情
想来想去想退想进
想青春的潮汐 多么壮丽

想回到回不了的过去
想握着握不住的曾经
想有你温度递给我的牛奶瓶

想孤独和成长的关系
想悲伤情绪谁来抚平
想怎么能写下理想的剧情

想跨越过拥挤的人群
想计算出始终的距离
想我们的故事有什么结局

制作人：吴梦奇
吉他：徐可、贾旗
弦乐：国际首席爱乐乐团（International Master Philharmonic Orchestra）
和声编写：贾旗/冯可涵
和声演唱：冯可涵
配唱制作人：龚淑均
录音室：好听音乐录音棚
混音、母带工程：时兵
音乐制作发行：智慧大狗 × 天才联盟
出品人：张葛
监制：崔恕、王明宇
"
526297023,听雪恋歌,https://music.163.com/song?id=526297023,"

 作曲 : 吕泓瑾
 作词 : 吕泓瑾
 滚动歌词：HackerL
 画一整夜 梦的曲线
 画遍了任何与你 交织的画面
 辗转之间 已难成眠
 或许是冷冷的夜 只剩下飘雪
 看那 一片片 一片片 一片片
 飘落成 记忆的堆叠
 填满在心中最温暖的纪念
 而往事 一件件 一件件 一件件
 浮现在 脑海的瞬间
 看着你走远 我却微笑告别
 大雪纷飞 的街 让我再看一眼
 牢记住 那些季节 更迭的想念
 大雪纷飞 的夜 在我沦陷以前
 再一次 为你奉献 晶莹的爱恋
 听一小节 梦的诗篇
 听不出任何与你 无关的情节
 往事如烟 已难成圆
 只留下空空的街 清晰了飘雪
 看那 一片片 一片片 一片片
 划过我 耳边的誓言
 埋藏在心中却无缘的流年
 而往事 一件件 一件件 一件件
 浮现出 记忆的句点
 靠着你的肩 是最美的终点
 大雪纷飞 的街 让我再看一眼
 牢记住 那些季节 更迭的想念
 大雪纷飞 的夜 在我沦陷以前
 再一次 为你奉献 晶莹的爱恋
 大雪纷飞 的街 让我再看一眼
 牢记住 那些季节 更迭的想念
 大雪纷飞 的夜 在我沦陷以前
 再一次 为你奉献 晶莹的爱恋
 再一次 为你奉献 晶莹的爱恋
 再一次 为你奉献 晶莹的爱恋
"
1351306682,听雪恋歌（Cover：CH2）,https://music.163.com/song?id=1351306682," 作曲 : 吕泓瑾
 作词 : 吕泓瑾
画一整夜 梦的曲线
画遍了任何与你 交织的画面
辗转之间 已难成眠
或许是冷冷的夜 只剩下飘雪
看那 一片片 一片片 一片片
飘落成 记忆的堆叠
填满在心中最温暖的纪念
而往事 一件件 一件件 一件件
浮现在 脑海的瞬间
看着你走远 我却微笑告别
大雪纷飞 的街 让我再看一眼
牢记住 那些季节 更迭的想念
大雪纷飞 的夜 在我沦陷以前
再一次 为你奉献 晶莹的爱恋
听一小节 梦的诗篇
听不出任何与你 无关的情节
往事如烟 已难成圆
只留下空空的街 清晰了飘雪
看那 一片片 一片片 一片片
划过我 耳边的誓言
埋藏在心中却无缘的流年
而往事 一件件 一件件 一件件
浮现出 记忆的句点
靠着你的肩 是最美的终点
大雪纷飞 的街 让我再看一眼
牢记住 那些季节 更迭的想念
大雪纷飞 的夜 在我沦陷以前
再一次 为你奉献 晶莹的爱恋
大雪纷飞 的街 让我再看一眼
牢记住 那些季节 更迭的想念
大雪纷飞 的夜 在我沦陷以前
再一次 为你奉献 晶莹的爱恋
"
1357871900,奇思妙想 【三寸独唱版】,https://music.163.com/song?id=1357871900," 作曲 : 橙子咘噜
 作词 : 三寸sama
我把天上的星星摘下来
织一张捕鱼的网
捕捉脑海里的奇思妙想
海底升起了一弯月亮
住在上面的兔子 还睡在梦乡
我坐在月亮船上划着桨
荡漾着紫色的光
鱼儿们带着铃铛在闲逛
送我来到了一座村庄
甜甜圈般的炊烟 嵌着米饭香
村口的小卖部里 卖着辣椒酱
隔壁的杂货铺前 放着寄信箱
村民家的窗沿下 挂着织梦网
院子里的孩子们 吹着泡泡糖
天边飞来一只独角兽 她来自彼岸的理想乡
送我一颗长不大的糖 要带我去闯荡
踏着彩虹逆着阳光 挥动着洁白的翅膀
回望那片金色的麦浪 像极了我的家乡
我把山间的露水采下来
煮一碗解忧的汤
消去眼睛里的疲惫冷霜
林里长出了一间花房
住在里面的花蛇 在对我歌唱
她说后面的路都是悲伤
带我去个好地方
那里是所有人的乌托邦
可我坐在热闹的广场
看来往的行人们 透着不寻常
化浓妆的小红帽 骗着大灰狼
吃蛋糕的爱丽丝 爱着疯帽匠
卖火柴的小姑娘 睡着金丝床
爱慕虚荣的国王 穿着旧衣裳
远处跑来一只大狮子 中分是他最后的倔强
送我一把上了膛的枪 要带我去远方
逃出城堡翻过城墙 撞碎这所有的荒唐
回望那满城的火光 这不是我的天堂
背起我仅剩的小行囊 装满清水和干粮
独角兽舔着我的手掌 狮子呼噜打得响
我又想起那座小村庄 和家里的挂花香
但我要勇敢的走下去 前方是我的梦想
"
1381438679,鲤,https://music.163.com/song?id=1381438679," 作曲 : 三寸sama
 作词 : 三寸sama
琴瑟一曲花开满园
明月映落水中天
罗裙广袖千层染 亭下摇团扇
一池锦鲤戏塘钱
起舞弄翩跹
不知今夕是何年
远山如墨碧水如蓝
风吹两岸泛漪涟
一水连天过孤帆 江上雨生烟
历经百转千千难
修行山水间
一跃龙门扶摇直上九天
虚虚幻幻 过往一壶烟
零零散散 浮沉镜里天
檐下双飞燕 花生并蒂莲
指尖 缠绕成线
远山如墨碧水如蓝
风吹两岸泛漪涟
一水连天过孤帆 江上雨生烟
历经百转千千难
修行山水间
一跃龙门扶摇直上九天
虚虚幻幻 过往一壶烟
零零散散 浮沉镜里天
一笑春风面 落花空落眼
难抵 似水流年
一曲思念 杯盏与红颜
一梦千年 何来不羡仙
丽曲醉思仙 恰不似人间
只愿 游戏人间
只愿 游戏人间
"
1383053487,Never Stand Still,https://music.163.com/song?id=1383053487," 作曲 : 姚云
 作词 : 代岳东
编曲：闫实

合：
Ei Ei
杨超越：
Don’t say no
敢不敢赤脚往前走
白日梦
都丢去另一颗星球
徐梦洁：
Come on, Let’s go
热血绝不止三分钟
把心中 的猛兽
赶快释放出牢笼
杨超越：
究竟有多久
没有问自己
徐梦洁：
Who are you
Who are you
赖美云：
撞破了南墙
也不愿回头
赖美云：
失败有千万种
只一次为梦而活
别人如何笑我
都不痒不痛
合：
没退路的时刻
你还在犹豫什么
想要寻找绿洲
就别怕沙漠
赖美云：
oh oh oh oh oh oh oh oh~
oh oh oh oh oh oh oh oh~
杨超越：
Don’t say no
敢不敢赤脚往前走
白日梦
都丢去另一颗星球
徐梦洁：
Come on, Let’s go
热血绝不止三分钟
把心中 的猛兽
赶快释放出牢笼
杨超越：
究竟有多久
没有问自己
徐梦洁：
Who are you
Who are you
赖美云：
撞破了南墙
也不愿回头
赖美云：
失败有千万种
只一次为梦而活
别人如何笑我
都不痒不痛
合：
没退路的时刻
你还在犹豫什么
想要寻找绿洲
就别怕沙漠
赖美云：
oh oh oh oh oh oh oh oh~
oh oh oh oh oh oh oh oh~
徐梦洁：
不想腐烂的话
就不要停止脚步
丢掉所有借口
别给自己退路
杨超越：
就算幸运女神从来不会眷顾
也别放弃丢掉最初的梦
赖美云：
Never stand still
Never
Never stand still
Never
打破所有禁锢
别被昨天困住
赖美云：
失败有千万种
只一次为梦而活
别人如何笑我
都不痒不痛
合：
没退路的时刻
你还在犹豫什么
想要寻找绿洲
就别怕沙漠
合：
Oh oh oh oh oh oh oh oh~
Oh oh oh oh oh oh oh oh~

制作人：姚云 胡人兮
配唱：姚云
录音师：王晓海
混音师/母带工程师：李越
混音室/母带处理室：野火春风工作室
录音室：赛瓦音乐录音棚
北京好听音乐录音棚 
原曲OP：GDH 559 Co., Ltd.
原曲OA、OC：Terdsak Janpan
出品方:哇唧唧哇娱乐(天津)有限公司
版权方:哇唧唧哇娱乐(天津)有限公司
"
253265,最浪漫的事,https://music.163.com/song?id=253265,"背靠着背 坐在地毯上
听听音乐 聊聊愿望
你希望我越来越温柔
我希望你放我在心上
你说想送我个浪漫的梦想
谢谢我带你找到天堂
哪怕用一辈子才能完成
只要我讲你就记住不忘

我能想到最浪漫的事
就是和你一起慢慢变老
一路上收藏点点滴滴的欢笑
留到以后 坐着摇椅 慢慢聊
我能想到最浪漫的事
就是和你一起慢慢变老
直到我们老的哪儿也去不了
你还依然 把我当成 手心里的宝


背靠着背 坐在地毯上
听听音乐 聊聊愿望
你希望我越来越温柔
我希望你放我在心上
你说想送我个浪漫的梦想
谢谢我带你找到天堂
哪怕用一辈子才能完成
只要我讲你就记住不忘

我能想到最浪漫的事
就是和你一起慢慢变老
一路上收藏点点滴滴的欢笑
留到以后 坐着摇椅 慢慢聊
我能想到最浪漫的事
就是和你一起慢慢变老
直到我们老的哪儿也去不了
你还依然 把我当成 手心里的宝

我能想到最浪漫的事
就是和你一起慢慢变老
一路上收藏点点滴滴的欢笑
留到以后 坐着摇椅 慢慢聊
我能想到最浪漫的事
就是和你一起慢慢变老
直到我们老的哪儿也去不了
你还依然 把我当成 手心里的宝



"
1320101052,抛抛舞,https://music.163.com/song?id=1320101052," 作曲 : 闫臻靕/Yuji Hagiwara
 作词 : 闫臻靕/曾婕
Verse：
一直 梦想着舞台（Your dream）
谁能 看见你可爱（Shining in the sky）
不想 只做普通女孩 （No No）
你要有光芒， 秀出你色彩
什么时候 才到主场
镜子前面 怎样能看到你笑脸
施展魔法 星光闪耀
Be a shiny star! 最in最cute最闪亮
Chorus：
合唱：抛抛抛抛 抛进一个就够（杨超越：汰渍三色洗衣球）
杨超越：Pop Pop Pop Pop  Showtime看我就足够
杨超越：抛抛抛抛 抛出动人光彩（杨超越：汰渍三色洗衣球）
合唱：抛抛抛抛
Bridge：
不会再犹豫徘徊 很简单 （ I’ll let you know）
为你打call真精彩  抛出来
汰渍三色洗衣球！
Chorus：
合唱：抛抛抛抛 抛进一个就够
段奥娟：Pop Pop Pop Pop  Showtime看我就足够
段奥娟：抛抛抛抛 抛出无敌姿态
合唱：（就是现在！）
合唱：抛抛抛抛 抛进一个就够（杨超越：汰渍三色洗衣球）
傅菁：Pop Pop  Pop Pop  Showtime看我就足够
傅菁：抛抛抛抛 抛出我的色彩（杨超越：汰渍三色洗衣球）
合唱：抛抛抛抛 （就现在！）
Outro：
Pop Pop Pop Pop Pop  Pop Pop Pop Pop Pop  Pop Pop Pop Pop Pop 汰渍三色洗衣球！
Pop Pop Pop Pop Pop  Pop Pop Pop Pop Pop  Pop Pop Pop Pop Pop 汰渍三色洗衣球！

"
262640,哑巴新娘,https://music.163.com/song?id=262640,"若能比翼双双飞呀飞
真想永远长相随
若能比翼双双飞呀飞
相依相伴永不悔
燃烧燃烧燃烧
用你的声音燃烧
燃烧我的一切
燃烧我的生命
燃烧燃烧燃烧
用我的诚心燃烧
燃烧你的真爱
燃烧你的至情
不再留泪
啊不再留泪
为何 为何
为何有那赶不完寂寞的长夜

若能比翼双双飞呀飞
真想永远长相随
若能比翼双双飞呀飞
相依相伴永不悔
燃烧燃烧燃烧
用你的声音燃烧
燃烧我的一切
燃烧我的生命
燃烧燃烧燃烧
用我的诚心燃烧
燃烧你的真爱
燃烧你的至情
不再留泪
啊不再留泪
为何 为何
为何有那赶不完寂寞的长夜

燃烧燃烧燃烧
用你的声音燃烧
燃烧我的一切
燃烧我的生命
燃烧燃烧燃烧
用我的诚心燃烧
燃烧你的真爱
燃烧你的至情
不再留泪
啊不再留泪
为何 为何
为何有那赶不完寂寞的长夜

"
446944052,【排骨xPayam1】走在冷风中,https://music.163.com/song?id=446944052,"



分手 从你口中说出十分冷漠
难过 沸腾心中然后熄灭的火
我以为留下来没有错
我以为努力过你会懂
怎么连落叶 都在嘲笑我
要假装坚强的走
行走在冬夜的冷风中
飘散的 踩碎的 都是梦
孤单单这一刻 如何 确定你曾爱过我
停留在冬夜的冷风中
我不是 也不想 装脆弱
我没说不代表我不会痛
我以为你暂时走失了
我以为你累了会回头
怎么连复杂的故事背后
都是我听朋友说
行走在冬夜的冷风中
飘散的 踩碎的 都是梦
孤单单这一刻 如何 确定你曾爱过我
停留在冬夜的冷风中
我不是 也不想 装脆弱
我没说不代表我不会痛
停留在冬夜的冷风中
我不是 也不想 装脆弱
只因为你说过 爱是等待是细水长流
Je le sais continue c’est pas bon
A la fin turestes pas longtemps
我没说不代表我不会痛

"
1294924781,卡路里,https://music.163.com/song?id=1294924781," 作曲 : Akiyama Sayuri
 作词 : 李聪
编曲：彭飞

孟美岐：
每天起床第一句 先给自己打个气
吴宣仪：
每次多吃一粒米 都要说声对不起
段奥娟：
魔镜魔镜看看我 我的锁骨在哪里
紫宁：
美丽 我要美丽 我要变成万人迷
合：
Pose pose
我要变成万人迷
Pose pose
徐梦洁：
为了变成小蛮腰 天天提着一口气
赖美云：
为了穿上比基尼 吃草吃成沙拉精
傅菁：
天生丽质难自弃 可惜吃啥我都不腻
合：
努力 我要努力 我要变成万人迷
李紫婷/赖美云/紫宁/徐梦洁：
Wow
吴宣仪/孟美岐/段奥娟/傅菁：
卡路里卡路里卡路
卡路里卡路里卡路
卡路里卡路里卡路
卡路里卡路里卡路
合：
卡路里我的天敌
杨超越：
燃烧我的卡路里
合：
拜拜 甜甜圈 珍珠奶茶方便面
火锅米饭大盘鸡
孟美岐/吴宣仪：
拿走拿走别客气
合：
拜拜 咖啡因 戒掉可乐戒油腻
沙发外卖玩游戏
Yamy/Sunnee：
别再熬夜伤身体
合：
来来 后转体 高温瑜伽仰卧起
动感单车普拉提
赖美云/徐梦洁：
保温杯里泡枸杞
合：
来来 深呼吸 晨跑夜跑游几米
平板哑铃划船机 不达目的不放弃
吴宣仪：
为了变成小蛮腰 天天提着一口气
孟美岐：
为了穿上比基尼 吃草吃成沙拉精
李紫婷：
天生丽质难自弃 可惜吃啥我都不腻
合：
努力 我要努力 我要变成万人迷
李紫婷/赖美云/紫宁/徐梦洁：
Wow
吴宣仪/孟美岐/段奥娟/傅菁：
卡路里卡路里卡路
卡路里卡路里卡路
卡路里卡路里卡路
卡路里卡路里卡路
合：
卡路里我的天敌
杨超越：
燃烧我的卡路里
合：
拜拜 甜甜圈 珍珠奶茶方便面
火锅米饭大盘鸡 拿走拿走别客气
拜拜 咖啡因 戒掉可乐戒油腻
沙发外卖玩游戏 别再熬夜伤身体
来来 后转体 高温瑜伽仰卧起
动感单车普拉提 保温杯里泡枸杞
来来 深呼吸 晨跑夜跑游几米
平板哑铃划船机 不达目的不放弃
Yamy/Sunnee（Rap）：
Yamy：
奇了怪了 小的时候明明是 妈妈说
吃光盘中餐粒粒 皆辛苦
Sunnee：
直到最爱的裙子的扣子都系不上了
Yamy：
原来吃得掉 甩不掉 更辛苦
Yamy：
希望 体重 秤是坏的
Sunnee：
帅哥 爱唐代的
合：
不如跟着节奏没在怕的 努努力
别让卡路里里卡路里 卡住你
不达目的不放弃
杨超越：
燃烧我的卡路里
合：
拜拜 甜甜圈 珍珠奶茶方便面
火锅米饭大盘鸡 拿走拿走别客气
拜拜 咖啡因 戒掉可乐戒油腻
沙发外卖玩游戏 别再熬夜伤身体
来来 后转体 高温瑜伽仰卧起
动感单车普拉提 保温杯里泡枸杞
来来 深呼吸 晨跑夜跑游几米
平板哑铃划船机 不达目的不放弃
不放弃
燃烧我的卡路里
不放弃
燃烧我的卡路里
我要变成万人迷

制作人：彭飞
吉他：郭一凡
录音室：RMB Studio - 爆棚
录音师：刘鑫磊
混音师：赵靖
混音室：BIG.J Studio
监制：高航
企划营销：奔跑怪物
首席运营：哇唧唧哇
"
27867372,挪威的森林(Live),https://music.163.com/song?id=27867372," 作曲 : 伍佰
 作词 : 伍佰
 编曲 : 伍佰 & China Blue

 让我将你心儿摘下
 试着将它慢慢溶化
 看我在你心中是否仍完美无瑕
 是否依然为我丝丝牵挂
 依然爱我无法自拔
 心中是否有我未曾到过的地方啊
 那里湖面总是澄清
 那里空气充满宁静
 雪白明月照在大地
 藏着你不愿提起的回忆
 你说真心总是可以从头
 真爱总是可以长久
 为何你的眼神还有孤独时的落寞
 是否我只是你一种寄托
 填满你感情的缺口
 心中那片森林何时能让我停留
 那里湖面总是澄清
 那里空气充满宁静
 雪白明月照在大地
 藏着你最深处的秘密
 或许我 不该问
 让你平静的心再起涟漪
 只是爱你的心超出了界线
 我想拥有你所有一切
 应该是 我不该问
 不该让你再将往事重提
 只是心中枷锁该如何才能解脱
 或许我 不该问
 让你平静的心再起涟漪
 只是爱你的心超出了界线
 我想拥有你所有一切
 应该是 我不该问
 不该让你再将往事重提
 只是心中枷锁该如何才能解脱
 啊

 啊

"
80558,闯码头,https://music.163.com/song?id=80558,"我们一起闯码头
马上和你要分手
催人的汽笛淹没了哀愁
止不住的眼泪流
不是哥哥不爱你
因为我是农村的
一年的收入只能养活自己
哪里还能顾得上你

我要为你去奋斗
再苦再累不回头
只要你耐心把我来等候
总有一天会出头
等我搬到城里去
开着大奔来接你
到那个时候把你搂在怀里
再叫一声亲爱的

我们一起闯码头
马上和你要分手
催人的汽笛淹没了哀愁
止不住的眼泪流
不是哥哥不爱你
因为我是农村的
一年的收入只能养活自己
哪里还能顾得上你
我要为你去奋斗
再苦再累不回头
只要你耐心把我来等候
总有一天会出头
等我搬到城里去
开着大奔来接你
到那个时候把你搂在怀里
再叫一声亲爱的
到那个时候把你搂在怀里
再叫一声亲爱的
到那个时候把你搂在怀里
再说一句我爱你

"
